order_id,customer_id,delivery_status,order_total,payment_method,promised_minutes,actual_minutes,date,customer_segment,total_orders,avg_order_value,sentiment,distance_km,product_id,quantity,category,margin_percentage
8371900149.0,99893898,On Time,1602.15,Card,16.0,17.0,2024-08-01,New,16,365.4,Positive,0.62,542300.0,2.0,Snacks & Munchies,35.0
3164727163.0,20956158,Slightly Delayed,1185.06,Cash,18.0,24.0,2023-05-01,Premium,7,312.69,Negative,2.47,542300.0,1.0,Snacks & Munchies,35.0
9810964144.0,51476157,On Time,517.03,Wallet,14.0,13.0,2024-02-01,Inactive,10,1033.16,Positive,2.88,542300.0,1.0,Snacks & Munchies,35.0
3426702134.0,50229203,Slightly Delayed,217.4,Card,10.0,20.0,2024-08-01,Regular,7,1731.87,Neutral,3.18,542300.0,3.0,Snacks & Munchies,35.0
1148265823.0,21809858,On Time,1198.97,UPI,17.0,22.0,2024-10-01,Inactive,9,1343.53,Negative,4.48,542300.0,3.0,Snacks & Munchies,35.0
8426465860.0,88045094,On Time,5206.71,Card,12.0,7.0,2024-02-01,Premium,4,690.13,Negative,4.2,542300.0,2.0,Snacks & Munchies,35.0
493514666.0,12141418,Slightly Delayed,1421.52,Wallet,14.0,20.0,2023-11-01,Inactive,5,862.68,Negative,2.94,542300.0,2.0,Snacks & Munchies,35.0
9720683332.0,87641623,On Time,1692.04,Card,18.0,15.0,2024-06-01,Regular,11,1243.23,Positive,3.3,542300.0,3.0,Snacks & Munchies,35.0
6888804296.0,2442235,On Time,2930.92,Cash,16.0,18.0,2024-10-01,Premium,11,661.58,Neutral,3.51,542300.0,2.0,Snacks & Munchies,35.0
618929241.0,53624677,Significantly Delayed,2348.09,UPI,10.0,27.0,2023-10-01,New,10,332.4,Neutral,1.01,542300.0,1.0,Snacks & Munchies,35.0
8447536518.0,48160359,On Time,4888.47,Cash,10.0,15.0,2023-12-01,Premium,8,1485.09,Negative,3.83,542300.0,2.0,Snacks & Munchies,35.0
6054358790.0,59216664,On Time,3217.7,Wallet,20.0,15.0,2024-01-01,Regular,10,225.69,Neutral,3.96,532965.0,1.0,Instant & Frozen Food,40.0
5212392063.0,75510747,On Time,4005.87,Card,16.0,14.0,2024-06-01,New,7,555.18,Positive,3.59,532965.0,1.0,Instant & Frozen Food,40.0
2479115586.0,55056284,On Time,1876.69,Wallet,11.0,15.0,2024-03-01,Inactive,11,373.44,Neutral,2.28,532965.0,2.0,Instant & Frozen Food,40.0
4067366774.0,19482392,On Time,310.87,Cash,11.0,14.0,2024-02-01,Regular,10,1478.75,Positive,3.55,532965.0,3.0,Instant & Frozen Food,40.0
5387935727.0,22694456,On Time,1457.05,UPI,18.0,14.0,2023-10-01,New,6,697.9,Neutral,4.69,532965.0,3.0,Instant & Frozen Food,40.0
3349267712.0,85354059,Slightly Delayed,230.58,Cash,16.0,26.0,2023-09-01,Premium,2,672.87,Neutral,2.46,532965.0,3.0,Instant & Frozen Food,40.0
4720421794.0,72089140,Slightly Delayed,2816.58,Wallet,19.0,34.0,2024-01-01,Regular,18,1751.47,Neutral,3.78,532965.0,2.0,Instant & Frozen Food,40.0
9141654140.0,77811864,On Time,2805.01,Wallet,16.0,17.0,2023-07-01,Premium,12,1712.29,Neutral,1.33,532965.0,2.0,Instant & Frozen Food,40.0
9444081952.0,72576730,On Time,353.53,Card,14.0,17.0,2023-11-01,Regular,5,1971.67,Negative,1.4,532965.0,1.0,Instant & Frozen Food,40.0
8556969682.0,48228547,On Time,2606.53,UPI,19.0,17.0,2023-05-01,Inactive,9,753.89,Neutral,4.62,532965.0,1.0,Instant & Frozen Food,40.0
5022936426.0,73377004,On Time,2217.52,Wallet,13.0,8.0,2023-09-01,Regular,4,438.31,Positive,3.99,532965.0,1.0,Instant & Frozen Food,40.0
5953426781.0,79135318,On Time,3762.13,UPI,18.0,16.0,2023-12-01,Inactive,17,454.3,Neutral,3.95,532965.0,1.0,Instant & Frozen Food,40.0
2921621434.0,41194825,On Time,1380.46,UPI,10.0,15.0,2023-08-01,Regular,19,1678.77,Neutral,1.47,532965.0,3.0,Instant & Frozen Food,40.0
5236061455.0,48158494,On Time,2844.94,Cash,15.0,19.0,2023-04-01,Inactive,13,1787.2,Neutral,4.84,532965.0,3.0,Instant & Frozen Food,40.0
532660797.0,41008070,Slightly Delayed,2683.73,UPI,12.0,26.0,2024-05-01,New,1,1017.46,Neutral,4.9,962054.0,2.0,Cold Drinks & Juices,30.0
5111073873.0,75984768,On Time,2273.81,Cash,20.0,20.0,2024-02-01,Regular,14,1723.2,Negative,2.5,962054.0,2.0,Cold Drinks & Juices,30.0
8315937318.0,64497538,Slightly Delayed,2187.85,Card,18.0,27.0,2024-05-01,Premium,13,1338.69,Negative,3.07,962054.0,1.0,Cold Drinks & Juices,30.0
7456822422.0,81822935,Slightly Delayed,604.1,Cash,17.0,25.0,2023-12-01,Regular,18,1808.94,Neutral,1.45,962054.0,2.0,Cold Drinks & Juices,30.0
5842678913.0,6756256,On Time,3908.76,Wallet,15.0,14.0,2024-06-01,Premium,13,1902.9,Positive,0.96,962054.0,1.0,Cold Drinks & Juices,30.0
5351526726.0,75892474,On Time,3077.83,Cash,17.0,13.0,2023-03-01,New,17,564.89,Positive,2.79,962054.0,2.0,Cold Drinks & Juices,30.0
2121652047.0,65815155,Significantly Delayed,1734.01,UPI,12.0,29.0,2024-02-01,New,10,1963.99,Neutral,2.48,962054.0,3.0,Cold Drinks & Juices,30.0
7850128898.0,38478423,Significantly Delayed,1427.18,Card,18.0,35.0,2024-06-01,Premium,3,263.3,Negative,3.07,962054.0,1.0,Cold Drinks & Juices,30.0
2784959025.0,59207798,On Time,4477.39,Card,16.0,19.0,2023-04-01,Premium,4,1441.64,Negative,4.77,962054.0,3.0,Cold Drinks & Juices,30.0
4479973293.0,68965787,On Time,753.28,Cash,10.0,14.0,2024-09-01,Premium,19,1431.95,Neutral,4.0,962054.0,3.0,Cold Drinks & Juices,30.0
9472355181.0,81462774,On Time,972.69,UPI,15.0,18.0,2024-01-01,Regular,12,1895.04,Positive,2.8,962054.0,1.0,Cold Drinks & Juices,30.0
2013140214.0,39674723,On Time,2400.93,Card,10.0,15.0,2024-05-01,New,3,765.19,Negative,0.51,962054.0,3.0,Cold Drinks & Juices,30.0
6704234561.0,51833636,Significantly Delayed,3172.73,Cash,10.0,40.0,2024-01-01,Regular,3,1977.36,Positive,1.81,962054.0,1.0,Cold Drinks & Juices,30.0
9224598372.0,50015282,On Time,3973.73,UPI,13.0,8.0,2024-03-01,Regular,9,1392.05,Positive,3.72,962054.0,1.0,Cold Drinks & Juices,30.0
6390653932.0,83597876,On Time,1996.94,Card,14.0,9.0,2023-05-01,Premium,10,1646.68,Negative,3.01,962054.0,3.0,Cold Drinks & Juices,30.0
9668698616.0,76441843,On Time,1813.08,UPI,14.0,14.0,2023-11-01,New,10,1437.54,Neutral,4.51,962054.0,1.0,Cold Drinks & Juices,30.0
414299117.0,41008070,On Time,2257.55,Cash,19.0,19.0,2023-07-01,New,1,1017.46,Neutral,4.8,470449.0,3.0,Instant & Frozen Food,40.0
4903544026.0,57331847,On Time,3778.46,Cash,16.0,21.0,2024-05-01,Regular,5,752.87,Neutral,4.24,470449.0,3.0,Instant & Frozen Food,40.0
1023260165.0,10683250,On Time,741.67,Card,17.0,17.0,2024-02-01,Regular,14,480.47,Neutral,3.36,470449.0,1.0,Instant & Frozen Food,40.0
9284767341.0,82160592,On Time,940.44,Wallet,11.0,10.0,2024-03-01,New,15,568.11,Positive,1.41,470449.0,1.0,Instant & Frozen Food,40.0
7491420331.0,27504517,Slightly Delayed,1567.06,Wallet,14.0,22.0,2024-05-01,New,18,1175.7,Negative,3.25,470449.0,2.0,Instant & Frozen Food,40.0
9365984533.0,89704218,On Time,2082.97,Card,16.0,13.0,2024-06-01,Premium,11,1029.69,Positive,4.34,470449.0,1.0,Instant & Frozen Food,40.0
8713129069.0,13189939,On Time,3830.61,UPI,18.0,18.0,2024-10-01,Inactive,17,1906.92,Neutral,2.31,470449.0,2.0,Instant & Frozen Food,40.0
506804807.0,9107360,On Time,2368.7,UPI,18.0,13.0,2024-07-01,Inactive,12,617.79,Positive,3.71,470449.0,3.0,Instant & Frozen Food,40.0
882082341.0,75828735,Slightly Delayed,5094.56,Wallet,14.0,25.0,2024-10-01,New,18,1400.05,Negative,2.1,470449.0,3.0,Instant & Frozen Food,40.0
2555454584.0,19182548,Significantly Delayed,1626.42,Cash,17.0,38.0,2023-08-01,Regular,16,636.15,Positive,1.85,470449.0,3.0,Instant & Frozen Food,40.0
2122832513.0,55028958,Significantly Delayed,2037.94,UPI,10.0,30.0,2024-02-01,New,17,1168.29,Negative,3.97,954722.0,1.0,Instant & Frozen Food,40.0
2438302298.0,77862447,Slightly Delayed,1175.49,Cash,18.0,33.0,2023-04-01,New,3,721.04,Neutral,2.07,954722.0,2.0,Instant & Frozen Food,40.0
6703651257.0,93198324,On Time,727.87,Card,17.0,20.0,2024-01-01,Inactive,11,1742.23,Negative,2.43,954722.0,1.0,Instant & Frozen Food,40.0
9176170352.0,98444183,On Time,2360.84,UPI,13.0,13.0,2023-11-01,Regular,11,389.36,Positive,3.69,954722.0,3.0,Instant & Frozen Food,40.0
961607638.0,55170753,Significantly Delayed,967.96,Wallet,16.0,44.0,2023-08-01,Inactive,19,1414.63,Negative,4.81,954722.0,2.0,Instant & Frozen Food,40.0
2278004109.0,99301505,Slightly Delayed,2292.05,Card,10.0,17.0,2024-09-01,Inactive,5,294.44,Neutral,0.76,954722.0,1.0,Instant & Frozen Food,40.0
1772464528.0,66655397,On Time,1709.44,Cash,19.0,20.0,2023-09-01,New,5,775.85,Neutral,2.23,954722.0,1.0,Instant & Frozen Food,40.0
7513290139.0,26285589,On Time,1758.17,Cash,11.0,10.0,2023-05-01,New,15,535.12,Negative,3.71,954722.0,1.0,Instant & Frozen Food,40.0
2033683703.0,42989999,Significantly Delayed,4223.23,UPI,16.0,32.0,2024-01-01,New,2,247.46,Neutral,0.78,954722.0,3.0,Instant & Frozen Food,40.0
8065774615.0,35705377,Significantly Delayed,1757.08,Wallet,17.0,42.0,2023-12-01,Regular,8,1250.37,Neutral,4.95,954722.0,3.0,Instant & Frozen Food,40.0
8862036450.0,7228206,On Time,1764.64,UPI,11.0,9.0,2024-01-01,New,15,843.79,Neutral,3.06,954722.0,1.0,Instant & Frozen Food,40.0
530588807.0,25722990,Significantly Delayed,2352.13,Wallet,10.0,32.0,2024-02-01,Regular,16,1409.6,Neutral,1.08,954722.0,1.0,Instant & Frozen Food,40.0
7217535512.0,81541985,On Time,3067.96,Cash,15.0,11.0,2023-11-01,Regular,17,894.34,Negative,3.07,954722.0,3.0,Instant & Frozen Food,40.0
9279422297.0,15043066,On Time,2129.39,Card,16.0,15.0,2023-04-01,Inactive,2,1748.41,Neutral,0.89,954722.0,3.0,Instant & Frozen Food,40.0
8361280131.0,28280172,Slightly Delayed,2583.14,Wallet,14.0,25.0,2024-09-01,Premium,14,968.95,Positive,4.57,954722.0,2.0,Instant & Frozen Food,40.0
6567954047.0,21809858,Significantly Delayed,83.18,Cash,13.0,35.0,2023-07-01,Inactive,9,1343.53,Positive,0.53,954722.0,2.0,Instant & Frozen Food,40.0
1163798451.0,25641500,Significantly Delayed,2383.88,Cash,11.0,38.0,2023-10-01,Premium,18,241.19,Negative,0.79,954722.0,2.0,Instant & Frozen Food,40.0
9943996342.0,3282647,On Time,4252.97,UPI,10.0,11.0,2023-09-01,Premium,18,608.27,Positive,1.53,954722.0,2.0,Instant & Frozen Food,40.0
3640952655.0,50105174,Slightly Delayed,1325.12,Cash,17.0,31.0,2023-06-01,Premium,11,1889.81,Positive,1.05,954722.0,2.0,Instant & Frozen Food,40.0
9046226901.0,38728779,On Time,486.28,UPI,15.0,10.0,2024-02-01,Regular,19,1294.04,Positive,0.88,954722.0,3.0,Instant & Frozen Food,40.0
1742951029.0,95371787,Significantly Delayed,4766.38,Cash,10.0,29.0,2023-05-01,New,9,1312.28,Negative,2.67,954722.0,1.0,Instant & Frozen Food,40.0
7446009755.0,71767248,Slightly Delayed,1324.37,Wallet,19.0,30.0,2023-06-01,New,4,719.47,Negative,4.92,954722.0,3.0,Instant & Frozen Food,40.0
4858560187.0,55028958,On Time,1018.81,Cash,20.0,24.0,2023-10-01,New,17,1168.29,Positive,4.42,859361.0,1.0,Personal Care,35.0
2860246948.0,8791577,Significantly Delayed,1613.57,Wallet,13.0,42.0,2024-09-01,Regular,1,1031.07,Neutral,1.18,859361.0,1.0,Personal Care,35.0
8257032403.0,17805991,On Time,3177.73,Wallet,17.0,20.0,2024-09-01,New,10,924.9,Neutral,2.03,859361.0,1.0,Personal Care,35.0
5663657880.0,69632084,Significantly Delayed,2630.49,UPI,15.0,39.0,2024-05-01,Premium,17,1400.31,Negative,0.55,859361.0,1.0,Personal Care,35.0
8884235937.0,20298398,Slightly Delayed,1655.6,UPI,10.0,18.0,2024-08-01,New,1,1049.6,Positive,4.57,859361.0,2.0,Personal Care,35.0
5273875984.0,9278983,Slightly Delayed,2682.38,Cash,13.0,27.0,2023-05-01,Inactive,17,1418.32,Positive,0.98,859361.0,1.0,Personal Care,35.0
6500458984.0,35912599,Slightly Delayed,440.17,Card,18.0,27.0,2023-11-01,Regular,16,461.95,Neutral,1.2,859361.0,1.0,Personal Care,35.0
7145162326.0,35459748,Slightly Delayed,1507.31,Card,12.0,22.0,2023-06-01,Inactive,12,288.29,Positive,4.58,859361.0,3.0,Personal Care,35.0
9102648124.0,81533356,Slightly Delayed,2393.42,UPI,12.0,22.0,2024-01-01,Premium,14,674.3,Neutral,3.97,859361.0,3.0,Personal Care,35.0
6210207010.0,1601161,On Time,1553.52,UPI,19.0,18.0,2023-06-01,Inactive,1,589.31,Negative,3.89,859361.0,1.0,Personal Care,35.0
2826150539.0,24456825,On Time,2121.58,Card,18.0,23.0,2023-11-01,Inactive,18,363.12,Neutral,3.16,859361.0,3.0,Personal Care,35.0
4602796463.0,22047134,On Time,2500.69,UPI,19.0,24.0,2024-09-01,Inactive,20,991.94,Negative,4.75,859361.0,3.0,Personal Care,35.0
5687148136.0,32527479,On Time,1438.64,Cash,10.0,11.0,2023-06-01,Regular,19,896.82,Positive,3.98,859361.0,2.0,Personal Care,35.0
8443390148.0,21577948,On Time,3484.02,UPI,20.0,20.0,2023-06-01,New,17,225.6,Negative,3.62,859361.0,1.0,Personal Care,35.0
3158981349.0,92038780,On Time,524.67,UPI,11.0,7.0,2023-10-01,Premium,12,445.0,Negative,0.81,859361.0,1.0,Personal Care,35.0
6107471725.0,81940369,On Time,3945.66,Wallet,10.0,14.0,2023-08-01,Premium,10,316.79,Positive,3.63,859361.0,1.0,Personal Care,35.0
8616880376.0,16256136,Significantly Delayed,102.44,Wallet,14.0,34.0,2024-03-01,Regular,14,415.01,Positive,2.86,859361.0,2.0,Personal Care,35.0
5441946621.0,40256341,Significantly Delayed,1477.71,Card,17.0,36.0,2024-02-01,Regular,12,913.91,Positive,1.05,859361.0,1.0,Personal Care,35.0
3717703595.0,88965399,On Time,1756.7,Card,19.0,18.0,2023-04-01,Regular,3,1144.21,Positive,2.48,500633.0,3.0,Dairy & Breakfast,20.0
9690050839.0,55803572,On Time,2551.93,Wallet,10.0,15.0,2024-01-01,Premium,17,1237.96,Neutral,3.82,500633.0,2.0,Dairy & Breakfast,20.0
3411233779.0,79991320,On Time,1018.02,Cash,10.0,6.0,2024-04-01,New,5,537.94,Positive,1.67,500633.0,1.0,Dairy & Breakfast,20.0
1375867721.0,4862761,On Time,2244.24,Cash,11.0,8.0,2024-07-01,Premium,20,477.19,Negative,4.45,500633.0,3.0,Dairy & Breakfast,20.0
2577990012.0,71902700,On Time,2577.46,Card,10.0,10.0,2023-09-01,Regular,10,824.31,Negative,3.35,500633.0,2.0,Dairy & Breakfast,20.0
7193792738.0,84572019,On Time,2817.36,Card,15.0,19.0,2024-06-01,Inactive,14,1067.89,Positive,2.36,500633.0,3.0,Dairy & Breakfast,20.0
6986791144.0,27692428,Slightly Delayed,1068.15,Cash,10.0,22.0,2023-09-01,Regular,11,1889.95,Negative,4.04,500633.0,1.0,Dairy & Breakfast,20.0
8581516385.0,8241122,On Time,681.54,Card,19.0,19.0,2023-12-01,Inactive,12,833.32,Neutral,2.41,500633.0,1.0,Dairy & Breakfast,20.0
8328118787.0,14839726,On Time,3997.84,Card,13.0,18.0,2023-05-01,Regular,10,516.19,Positive,1.32,500633.0,3.0,Dairy & Breakfast,20.0
1789010378.0,81533356,On Time,2506.08,UPI,19.0,15.0,2023-07-01,Premium,14,674.3,Negative,4.45,500633.0,3.0,Dairy & Breakfast,20.0
4924477011.0,7333934,On Time,3957.29,Cash,12.0,13.0,2024-01-01,New,11,739.47,Neutral,2.57,500633.0,3.0,Dairy & Breakfast,20.0
4122736828.0,47590944,On Time,2205.44,UPI,20.0,17.0,2024-07-01,New,19,1163.84,Neutral,2.49,500633.0,1.0,Dairy & Breakfast,20.0
336103625.0,28663279,On Time,3997.03,UPI,15.0,16.0,2024-05-01,Premium,6,1539.15,Positive,4.58,500633.0,3.0,Dairy & Breakfast,20.0
7213712604.0,49433260,On Time,780.0,Cash,14.0,10.0,2023-11-01,Premium,17,307.03,Negative,2.8,500633.0,1.0,Dairy & Breakfast,20.0
3518172697.0,13189939,On Time,2809.38,Card,19.0,15.0,2023-05-01,Inactive,17,1906.92,Neutral,3.73,500633.0,1.0,Dairy & Breakfast,20.0
7899569162.0,90745023,Slightly Delayed,1702.84,UPI,14.0,21.0,2023-08-01,Inactive,12,889.72,Negative,1.06,500633.0,1.0,Dairy & Breakfast,20.0
6065496420.0,12277039,Slightly Delayed,4299.16,Cash,13.0,24.0,2023-05-01,Regular,1,1422.63,Negative,0.93,500633.0,1.0,Dairy & Breakfast,20.0
2359961993.0,28995786,On Time,1895.12,Cash,10.0,10.0,2024-06-01,Inactive,20,1706.11,Neutral,4.6,500633.0,2.0,Dairy & Breakfast,20.0
1911064507.0,40055711,On Time,4031.66,UPI,20.0,21.0,2024-02-01,Inactive,11,278.97,Negative,2.83,500633.0,2.0,Dairy & Breakfast,20.0
1978476136.0,97315135,On Time,2183.52,Wallet,15.0,16.0,2024-06-01,New,19,1393.14,Neutral,1.43,500633.0,2.0,Dairy & Breakfast,20.0
7579444448.0,53354003,On Time,491.39,Wallet,19.0,21.0,2024-06-01,New,13,1934.52,Negative,1.09,500633.0,3.0,Dairy & Breakfast,20.0
8133246330.0,34526570,On Time,758.8,Card,20.0,22.0,2023-10-01,New,19,847.76,Neutral,0.6,500633.0,2.0,Dairy & Breakfast,20.0
7485829116.0,49050014,On Time,3895.28,Card,17.0,18.0,2024-03-01,Premium,8,1589.25,Negative,0.88,500633.0,2.0,Dairy & Breakfast,20.0
1840475676.0,27971619,On Time,3010.74,UPI,18.0,18.0,2024-05-01,New,3,1691.32,Positive,4.68,367391.0,1.0,Baby Care,30.0
6818712547.0,66655397,On Time,2620.04,Cash,12.0,10.0,2023-12-01,New,5,775.85,Positive,2.26,367391.0,2.0,Baby Care,30.0
6900876252.0,87984862,On Time,3214.61,Wallet,13.0,8.0,2024-02-01,Premium,14,1034.45,Positive,0.55,367391.0,2.0,Baby Care,30.0
4818516411.0,85006599,On Time,938.03,Wallet,20.0,17.0,2023-10-01,Inactive,13,1630.44,Negative,0.77,367391.0,3.0,Baby Care,30.0
9131474241.0,98246574,On Time,340.66,Card,12.0,7.0,2024-10-01,Premium,15,1904.61,Negative,2.16,367391.0,1.0,Baby Care,30.0
9387824629.0,96989204,Significantly Delayed,237.62,UPI,14.0,31.0,2023-12-01,Regular,5,1844.33,Negative,2.16,367391.0,3.0,Baby Care,30.0
739434870.0,1603358,On Time,2725.22,Cash,17.0,22.0,2023-09-01,Inactive,5,1155.87,Neutral,1.83,367391.0,3.0,Baby Care,30.0
8803314647.0,93938425,On Time,1789.57,UPI,16.0,21.0,2024-08-01,Regular,10,1735.57,Neutral,1.44,367391.0,3.0,Baby Care,30.0
7873234939.0,31923338,Slightly Delayed,816.38,Wallet,20.0,26.0,2024-09-01,New,8,1166.83,Negative,4.38,367391.0,1.0,Baby Care,30.0
9272166174.0,53292177,On Time,994.56,Wallet,14.0,16.0,2023-07-01,Inactive,3,1449.4,Positive,1.13,367391.0,2.0,Baby Care,30.0
1561779937.0,76359458,On Time,1882.99,Cash,13.0,15.0,2024-03-01,New,2,1638.08,Negative,2.47,367391.0,1.0,Baby Care,30.0
6664301655.0,57474553,On Time,4469.96,Wallet,16.0,14.0,2023-07-01,Regular,1,300.82,Negative,2.45,367391.0,1.0,Baby Care,30.0
4028185110.0,4789829,Slightly Delayed,3405.22,Cash,18.0,25.0,2023-04-01,Regular,6,229.76,Neutral,1.16,367391.0,1.0,Baby Care,30.0
7936106887.0,95309983,On Time,577.13,UPI,18.0,21.0,2024-05-01,New,15,1990.83,Positive,2.79,367391.0,2.0,Baby Care,30.0
3087181728.0,58513300,On Time,171.2,UPI,11.0,16.0,2023-07-01,Premium,1,664.85,Neutral,1.1,367391.0,1.0,Baby Care,30.0
5018325783.0,52862822,On Time,1487.29,Cash,15.0,13.0,2024-02-01,Regular,14,491.28,Negative,1.96,367391.0,3.0,Baby Care,30.0
9450279027.0,38694209,On Time,3043.5,Card,16.0,12.0,2023-09-01,Premium,20,1335.82,Positive,4.62,367391.0,2.0,Baby Care,30.0
9836424713.0,53815931,On Time,267.29,Cash,16.0,20.0,2023-11-01,Inactive,17,1739.94,Negative,2.6,367391.0,2.0,Baby Care,30.0
1609331948.0,8791577,On Time,3648.36,UPI,13.0,13.0,2024-01-01,Regular,1,1031.07,Neutral,1.56,490602.0,3.0,Grocery & Staples,15.0
8194774262.0,46836361,Slightly Delayed,2879.54,Cash,20.0,30.0,2024-10-01,Premium,16,545.22,Neutral,3.25,490602.0,3.0,Grocery & Staples,15.0
5990129875.0,87160527,Slightly Delayed,2192.83,UPI,17.0,32.0,2024-07-01,New,6,1966.02,Positive,2.82,490602.0,3.0,Grocery & Staples,15.0
4613890018.0,53538932,On Time,1545.79,Wallet,17.0,17.0,2023-10-01,Premium,9,1763.76,Neutral,3.82,490602.0,1.0,Grocery & Staples,15.0
8146956033.0,44888581,On Time,1465.27,Card,12.0,8.0,2024-08-01,Inactive,3,392.37,Negative,4.86,490602.0,2.0,Grocery & Staples,15.0
8065436106.0,5763963,On Time,592.46,Card,19.0,19.0,2024-01-01,Regular,12,1118.82,Neutral,4.51,490602.0,1.0,Grocery & Staples,15.0
156346853.0,57331847,Slightly Delayed,1506.38,Card,13.0,28.0,2023-03-01,Regular,5,752.87,Positive,1.43,490602.0,1.0,Grocery & Staples,15.0
7832599414.0,18889370,On Time,2986.47,UPI,13.0,11.0,2023-08-01,Regular,18,598.79,Neutral,2.92,490602.0,1.0,Grocery & Staples,15.0
1887687323.0,85518832,On Time,695.62,Cash,19.0,17.0,2024-02-01,Premium,19,205.79,Negative,3.78,490602.0,1.0,Grocery & Staples,15.0
9246993674.0,21701991,Slightly Delayed,874.28,Card,10.0,23.0,2023-11-01,New,5,1114.5,Positive,2.21,490602.0,2.0,Grocery & Staples,15.0
4949766982.0,99734256,On Time,1560.71,Cash,15.0,19.0,2024-09-01,Premium,1,301.12,Negative,2.3,490602.0,2.0,Grocery & Staples,15.0
8807380767.0,37947202,On Time,699.62,Cash,12.0,16.0,2023-04-01,Regular,3,259.96,Negative,2.17,490602.0,1.0,Grocery & Staples,15.0
4365565386.0,54145987,On Time,918.86,Card,10.0,6.0,2023-06-01,Premium,6,899.69,Negative,1.5,490602.0,2.0,Grocery & Staples,15.0
8006440384.0,20625627,On Time,2636.17,Card,18.0,17.0,2023-06-01,Premium,11,718.1,Positive,4.43,490602.0,2.0,Grocery & Staples,15.0
6833977302.0,97475543,Significantly Delayed,2495.74,Wallet,13.0,38.0,2023-06-01,Premium,13,451.92,Negative,1.41,490602.0,3.0,Grocery & Staples,15.0
332975964.0,99824171,Significantly Delayed,2545.55,Cash,15.0,34.0,2023-09-01,Inactive,1,1663.58,Positive,1.97,490602.0,1.0,Grocery & Staples,15.0
9391482926.0,56352626,Slightly Delayed,1367.96,Cash,15.0,24.0,2023-09-01,Regular,10,1574.59,Negative,3.18,490602.0,3.0,Grocery & Staples,15.0
4538204462.0,35812567,On Time,3043.32,Card,13.0,14.0,2024-02-01,Regular,6,1313.89,Negative,2.06,490602.0,3.0,Grocery & Staples,15.0
1320638425.0,36833857,On Time,3608.01,Card,18.0,18.0,2023-04-01,Premium,7,1882.18,Positive,2.0,490602.0,2.0,Grocery & Staples,15.0
8737295686.0,69749541,On Time,930.92,Wallet,20.0,15.0,2023-12-01,Premium,1,1412.58,Negative,2.36,490602.0,3.0,Grocery & Staples,15.0
6023721507.0,8791577,On Time,1849.03,UPI,17.0,16.0,2024-04-01,Regular,1,1031.07,Neutral,2.05,327290.0,1.0,Grocery & Staples,15.0
7509638056.0,35912599,On Time,1009.53,Wallet,10.0,15.0,2024-02-01,Regular,16,461.95,Neutral,3.25,327290.0,1.0,Grocery & Staples,15.0
2676353168.0,25595836,On Time,3310.03,Cash,13.0,12.0,2024-09-01,New,18,314.17,Negative,3.6,327290.0,3.0,Grocery & Staples,15.0
6172529406.0,48409448,Significantly Delayed,2969.87,Cash,18.0,47.0,2024-05-01,New,18,1652.89,Neutral,4.24,327290.0,2.0,Grocery & Staples,15.0
1249797614.0,54797119,On Time,2735.5,Card,10.0,11.0,2024-06-01,Premium,14,1673.74,Negative,4.91,327290.0,1.0,Grocery & Staples,15.0
8497820340.0,90586029,On Time,5163.37,UPI,15.0,17.0,2023-11-01,Regular,19,1460.86,Neutral,1.08,327290.0,2.0,Grocery & Staples,15.0
5731985133.0,80696046,Slightly Delayed,715.72,UPI,11.0,18.0,2024-06-01,Inactive,11,623.23,Positive,2.56,327290.0,2.0,Grocery & Staples,15.0
2034571482.0,86167288,Slightly Delayed,1422.49,Card,19.0,34.0,2024-02-01,Inactive,1,1049.94,Neutral,2.48,327290.0,3.0,Grocery & Staples,15.0
7900224799.0,68692574,Slightly Delayed,4099.05,Cash,15.0,28.0,2024-07-01,Inactive,13,1503.93,Negative,1.48,327290.0,2.0,Grocery & Staples,15.0
1580021952.0,30317733,On Time,3705.07,Cash,14.0,10.0,2024-10-01,Inactive,12,569.16,Positive,2.93,327290.0,3.0,Grocery & Staples,15.0
2245476104.0,8628482,On Time,3898.9,Wallet,11.0,14.0,2023-06-01,New,9,1726.44,Positive,4.97,327290.0,3.0,Grocery & Staples,15.0
3217749279.0,40643232,On Time,995.64,Cash,20.0,15.0,2023-09-01,Regular,4,1374.71,Negative,1.71,327290.0,3.0,Grocery & Staples,15.0
5189768940.0,50045027,On Time,530.85,Cash,13.0,14.0,2023-10-01,Regular,7,1570.95,Neutral,2.66,327290.0,2.0,Grocery & Staples,15.0
3280431261.0,48268435,On Time,1198.33,Cash,14.0,9.0,2024-03-01,Inactive,15,1670.86,Neutral,3.51,327290.0,2.0,Grocery & Staples,15.0
3760880745.0,8791577,Slightly Delayed,1342.49,UPI,18.0,26.0,2024-10-01,Regular,1,1031.07,Neutral,2.14,723678.0,1.0,Pet Care,35.0
5645359563.0,87160527,On Time,2624.29,Card,17.0,12.0,2024-08-01,New,6,1966.02,Negative,4.78,723678.0,3.0,Pet Care,35.0
6704773223.0,81420960,Significantly Delayed,1563.35,Wallet,20.0,42.0,2024-07-01,Inactive,2,269.4,Neutral,4.68,723678.0,3.0,Pet Care,35.0
4610687284.0,27698051,On Time,1094.43,Cash,16.0,21.0,2023-09-01,Premium,19,978.81,Negative,4.69,723678.0,1.0,Pet Care,35.0
8226034341.0,26040510,On Time,1480.31,Cash,14.0,17.0,2023-11-01,Premium,5,507.99,Positive,4.97,723678.0,2.0,Pet Care,35.0
